Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2
0.3033394507;0.2875169144;0.3129808565;0.21;0.3;0.32;0.5;0.20;0.3;2;0
0.0689091352;0.1158580141;0.0951559143;0.86;0.8;0.20;0.7;0.27;0.7;2;1
0.2816464911;0.1988110318;0.2638242821;0.21;0.8;0.56;0.8;0.76;0.5;3;1
0.2324051586;0.2497260062;0.1714206280;0.78;0.8;0.22;0.4;0.26;0.6;3;3
0.4434417759;0.1677804744;0.3235499140;0.33;0.5;0.85;0.6;0.92;0.5;4;5
0.2073130173;0.1898994691;0.1014946215;0.15;0.3;0.89;0.8;0.44;0.5;4;4
0.4890973050;0.2534255794;0.0749993284;0.81;0.3;0.60;0.7;0.31;0.4;1;3
0.3462859829;0.2043065224;0.3069909864;0.57;0.6;0.13;0.4;0.52;0.4;0;5
0.2709987970;0.2227420521;0.1836123400;0.63;0.5;0.21;0.8;0.74;0.7;5;0
0.5352085726;0.2143635900;0.1869372816;0.33;0.4;0.38;0.4;0.20;0.7;2;5
0.2271935152;0.1853672913;0.2047647686;0.71;0.6;0.54;0.7;0.22;0.5;3;0
0.2218421537;0.2299457664;0.0737864992;0.86;0.5;0.86;0.7;0.64;0.8;3;0
0.3992211689;0.2233031431;0.2709805663;0.71;0.5;0.56;0.8;0.32;0.3;0;1
0.1148224855;0.2229289986;0.3513566388;0.51;0.4;0.65;0.7;0.58;0.5;1;4
0.3723147963;0.2931433474;0.3571749902;0.25;0.7;0.48;0.7;0.12;0.4;0;2
0.5527931418;0.2436323126;0.1694020938;0.29;0.3;0.72;0.7;0.70;0.5;4;2
0.3475689834;0.1518824005;0.2930713901;0.89;0.4;0.86;0.6;0.81;0.3;4;4
0.4787025267;0.2493522604;0.1708133980;0.16;0.4;0.68;0.4;0.62;0.8;2;3
0.3212168900;0.2689864542;0.2825180221;0.65;0.4;0.45;0.5;0.27;0.3;4;3
0.1609424028;0.2875346521;0.2400506903;0.47;0.5;0.58;0.4;0.46;0.6;4;3
0.4025967968;0.2272917265;0.1745601260;0.40;0.5;0.58;0.4;0.89;0.4;3;1
0.4173298959;0.2301102678;0.2522215827;0.89;0.5;0.90;0.5;0.79;0.4;5;3
0.5651280827;0.1597613738;0.1397684684;0.11;0.3;0.28;0.5;0.69;0.4;1;2
0.3134230267;0.1639670801;0.2409082871;0.22;0.8;0.32;0.7;0.97;0.3;5;2
0.5594820743;0.1080415244;0.1910475502;0.54;0.7;0.16;0.5;0.53;0.7;2;2
0.2749697520;0.1149696947;0.0837430510;0.32;0.7;0.62;0.6;0.26;0.5;3;3
0.0609001286;0.1105953045;0.1753230178;0.59;0.7;0.42;0.4;0.44;0.5;3;4
0.1678200732;0.1466244742;0.2748428852;0.67;0.6;0.41;0.7;0.11;0.5;1;4
0.4347834764;0.1519989532;0.2395709311;0.65;0.4;0.18;0.4;0.69;0.6;5;3
0.1762697115;0.2306874479;0.1109860533;0.46;0.7;0.15;0.6;0.30;0.5;2;0
0.0639943124;0.2755055105;0.0923902800;0.49;0.6;0.47;0.4;0.67;0.7;2;5
0.2866577146;0.1365134372;0.1684568417;0.65;0.7;0.71;0.4;0.51;0.7;4;3
0.4184175955;0.2126676254;0.1258518954;0.43;0.8;0.87;0.6;0.89;0.3;2;3
0.4475919333;0.1750979665;0.2304677944;0.54;0.5;0.39;0.6;0.97;0.5;4;5
0.1505760321;0.2493323356;0.0809890301;0.75;0.6;0.95;0.4;0.56;0.3;0;4
0.5362733022;0.1315490608;0.2209785906;0.26;0.7;0.81;0.5;0.15;0.3;2;0
0.4914148987;0.1102302664;0.1184693492;0.36;0.6;0.14;0.6;0.88;0.7;0;2
0.5404780678;0.1300597254;0.1879502117;0.91;0.7;0.85;0.5;0.64;0.4;0;3
0.5214024817;0.1528043799;0.1639327798;0.19;0.6;0.26;0.6;0.26;0.3;3;5
0.4884260171;0.1378995728;0.2059844449;0.42;0.5;0.11;0.4;0.48;0.4;0;5
0.4043084718;0.2562665723;0.2279098601;0.76;0.7;0.52;0.5;0.15;0.5;4;0
0.4856745709;0.2350138752;0.2290559027;0.17;0.4;0.71;0.5;0.79;0.7;0;2
0.1621030937;0.2418068444;0.2623908226;0.86;0.7;0.88;0.6;0.12;0.7;1;4
0.4332503762;0.2780747813;0.2102027745;0.45;0.6;0.81;0.3;0.41;0.3;3;5
0.5661861289;0.1782980632;0.1068099825;0.31;0.4;0.67;0.8;0.20;0.4;3;5
0.2923268429;0.2795341481;0.2077768076;0.67;0.4;0.18;0.5;0.86;0.7;0;0
0.5521856223;0.1387085354;0.0699974400;0.92;0.7;0.66;0.7;0.56;0.3;3;5
0.3848030019;0.2871724593;0.0702214516;0.27;0.7;0.10;0.4;0.34;0.5;0;4
0.3386055468;0.2655917877;0.2661651728;0.43;0.5;0.22;0.7;0.79;0.7;0;2
0.2654047377;0.1295078612;0.3066656471;0.79;0.8;0.45;0.4;0.96;0.5;2;0
0.4364227453;0.1926542771;0.1031366743;0.44;0.4;0.48;0.3;0.15;0.7;0;3
0.4825329440;0.1858768038;0.1337607190;0.37;0.5;0.70;0.5;0.17;0.6;0;0
0.0857183381;0.2632524055;0.2458516769;0.31;0.5;0.27;0.5;0.43;0.6;0;0
0.3287237338;0.1821763336;0.1682925984;0.27;0.4;0.63;0.3;0.88;0.6;5;0
0.3068426525;0.2820177693;0.2903851947;0.38;0.4;0.66;0.8;0.27;0.5;5;0
0.1759304313;0.2801341551;0.2018430732;0.30;0.5;0.64;0.3;0.22;0.6;0;4
0.2878767903;0.1915844633;0.2037665721;0.46;0.4;0.89;0.4;0.84;0.7;3;0
0.0830405261;0.2856909087;0.3463458854;0.53;0.7;0.46;0.5;0.60;0.4;0;2
0.5254983175;0.2557978164;0.2890017359;0.52;0.4;0.26;0.7;0.85;0.5;3;1
0.4209687936;0.1416190216;0.1226152223;0.23;0.8;0.12;0.7;0.59;0.4;4;0
0.4072923953;0.2050422386;0.2235043502;0.74;0.6;0.19;0.7;0.49;0.5;4;1
0.1398240236;0.1285926390;0.1040768704;0.53;0.7;0.11;0.3;0.30;0.4;1;3
0.4204187443;0.1185969190;0.0926369297;0.48;0.6;0.58;0.6;0.66;0.4;1;0
0.2398982637;0.2218494194;0.3121844500;0.55;0.5;0.82;0.5;0.20;0.5;3;1
0.1653554541;0.1781402061;0.1382428100;0.94;0.3;0.76;0.3;0.96;0.4;3;0
0.2636301818;0.1193330360;0.1455987713;0.87;0.4;0.36;0.7;0.26;0.6;3;4
0.5858695195;0.1657599221;0.2477657186;0.58;0.7;0.54;0.5;0.57;0.3;4;3
0.2823584556;0.2371822158;0.2800821922;0.36;0.4;0.22;0.7;0.43;0.6;2;3
0.4531426649;0.2328446989;0.1335917014;0.29;0.5;0.43;0.4;0.91;0.6;5;0
0.3536950984;0.1871136960;0.2813213686;0.83;0.7;0.20;0.4;0.56;0.7;3;1
0.4987437834;0.2936612447;0.2364466489;0.87;0.8;0.87;0.7;0.85;0.8;2;4
0.1464477471;0.2550957120;0.0884500024;0.13;0.5;0.78;0.5;0.88;0.6;0;0
0.0996941208;0.2020950718;0.2667473988;0.65;0.4;0.39;0.4;0.13;0.5;1;1
0.1584718288;0.1334185313;0.3471656274;0.48;0.6;0.57;0.4;0.29;0.6;4;4
0.5215047651;0.2203338316;0.1110646182;0.73;0.8;0.22;0.3;0.39;0.7;5;0
0.3753720747;0.2088299736;0.2187547538;0.76;0.3;0.65;0.7;0.53;0.8;2;2
0.1831329070;0.2419472842;0.3583615547;0.82;0.7;0.42;0.4;0.97;0.8;1;0
0.5183570238;0.2479033356;0.2588901668;0.20;0.6;0.19;0.4;0.50;0.4;5;1
0.1232852069;0.1733904836;0.1171222862;0.17;0.4;0.30;0.3;0.41;0.3;3;2
0.0753820578;0.2335818225;0.0703054471;0.92;0.5;0.85;0.5;0.34;0.3;2;1
0.0619984193;0.1995060034;0.1064123221;0.81;0.6;0.11;0.8;0.66;0.6;3;3
0.5750058400;0.2316978659;0.3375639251;0.83;0.3;0.36;0.3;0.13;0.4;1;3
0.2173940450;0.1458683881;0.0874716419;0.75;0.6;0.87;0.3;0.85;0.6;4;4
0.1732008216;0.1764086273;0.0867288553;0.66;0.7;0.14;0.5;0.59;0.8;4;3
0.3119954382;0.1319186316;0.3029162684;0.73;0.6;0.66;0.4;0.36;0.6;4;0
0.2259296827;0.1628958155;0.2404366366;0.50;0.7;0.42;0.5;0.63;0.8;4;0
0.3831291108;0.1472545994;0.3195767311;0.39;0.4;0.26;0.3;0.36;0.3;5;3
0.2650809706;0.1729229230;0.1888942058;0.70;0.7;0.81;0.6;0.43;0.6;2;1
0.2381113538;0.1551029902;0.0807266665;0.39;0.7;0.10;0.5;0.32;0.4;0;5
0.2299431632;0.1322196520;0.3529937552;0.45;0.7;0.14;0.7;0.28;0.7;1;5
0.3709191047;0.1396285986;0.2407418086;0.84;0.7;0.89;0.3;0.36;0.5;3;4
0.1670731091;0.2885745197;0.2601994466;0.12;0.4;0.30;0.5;0.97;0.3;2;4
0.1804881012;0.2396800828;0.1052076724;0.83;0.3;0.37;0.8;0.18;0.8;4;3
0.1506059896;0.2857208650;0.2883497111;0.31;0.5;0.97;0.3;0.12;0.6;0;1
0.4842290892;0.2526184113;0.2048404009;0.10;0.5;0.63;0.4;0.60;0.6;4;0
0.1083278542;0.2716556851;0.1858237911;0.24;0.5;0.40;0.4;0.37;0.6;1;4
0.3650319531;0.2490365262;0.1806208186;0.78;0.6;0.56;0.3;0.73;0.7;4;1
0.4987312118;0.2788962112;0.2220839921;0.86;0.6;0.66;0.7;0.79;0.4;3;3
0.5245671345;0.2713886452;0.2973124076;0.33;0.7;0.93;0.3;0.84;0.7;2;3
0.2264611571;0.1344495286;0.3210744640;0.90;0.5;0.28;0.5;0.50;0.5;5;2
0.5571626783;0.2291268896;0.1392295117;0.56;0.6;0.77;0.7;0.31;0.4;3;3
0.1226698311;0.1181676189;0.2385808408;0.76;0.8;0.19;0.8;0.57;0.4;5;0
0.4200750163;0.2168067323;0.2425559396;0.34;0.5;0.64;0.5;0.68;0.5;4;4
0.5704313957;0.1905164519;0.1756814631;0.89;0.3;0.40;0.5;0.50;0.6;5;4
0.5414697585;0.2467492110;0.1697932064;0.16;0.4;0.89;0.7;0.54;0.4;3;5
0.0649725726;0.2376485808;0.1062835530;0.86;0.3;0.40;0.7;0.81;0.7;1;2
0.2620553335;0.1382561908;0.3527168106;0.91;0.8;0.36;0.4;0.39;0.4;2;3
0.1087707893;0.2401339245;0.0784217460;0.42;0.5;0.34;0.6;0.38;0.6;5;4
0.4128172737;0.2903404864;0.1211204419;0.52;0.7;0.82;0.6;0.42;0.5;5;4
0.2565926973;0.1758942281;0.1813753490;0.13;0.7;0.56;0.8;0.40;0.6;3;5
0.2513525592;0.2332085690;0.1727238677;0.87;0.6;0.69;0.7;0.52;0.3;3;1
0.3027384592;0.2223167129;0.1304121664;0.34;0.4;0.92;0.7;0.93;0.7;0;1
0.5845060530;0.1592654214;0.3134252977;0.92;0.7;0.38;0.8;0.66;0.6;1;0
0.5521679886;0.2155407707;0.1325994870;0.14;0.6;0.90;0.5;0.95;0.4;3;3
0.5234118128;0.1496295243;0.0851392262;0.50;0.7;0.46;0.4;0.31;0.8;2;1
0.3115820653;0.1401374182;0.2931981381;0.12;0.4;0.66;0.8;0.44;0.7;5;2
0.3771676769;0.2053211827;0.2758304608;0.59;0.5;0.28;0.7;0.30;0.6;4;5
0.4407288962;0.1117140904;0.2378285518;0.71;0.4;0.77;0.8;0.91;0.5;3;2
0.3953817695;0.2595555644;0.1080879100;0.12;0.3;0.78;0.7;0.16;0.8;1;3
0.1383121216;0.1139850145;0.1819766098;0.43;0.8;0.88;0.7;0.42;0.5;4;2
0.5458535478;0.2473462013;0.2802740756;0.80;0.8;0.70;0.6;0.19;0.8;1;1
0.1745347665;0.2707074673;0.1801722051;0.80;0.6;0.89;0.3;0.56;0.7;2;4
0.5742440136;0.1782123429;0.2784023196;0.24;0.8;0.80;0.4;0.60;0.5;4;0
0.4809421938;0.1495676602;0.3058328366;0.81;0.4;0.24;0.7;0.41;0.3;5;3
0.4765498611;0.1843671233;0.2859289624;0.68;0.7;0.76;0.8;0.79;0.3;4;3
0.4565558204;0.2264663157;0.2070324229;0.62;0.3;0.76;0.5;0.63;0.7;2;5
0.3729260266;0.1574234954;0.0669668900;0.69;0.8;0.22;0.7;0.81;0.6;0;0
0.1088832420;0.2544392011;0.2665932011;0.42;0.8;0.39;0.7;0.25;0.5;1;0
0.4069174412;0.1482547959;0.3298895442;0.73;0.7;0.75;0.5;0.82;0.4;2;1
0.4213150236;0.2437365563;0.1583458239;0.57;0.8;0.13;0.7;0.37;0.6;5;3
0.3785790843;0.2099654153;0.3189221534;0.38;0.7;0.66;0.3;0.89;0.5;3;4
0.1815226184;0.1834427555;0.3432844061;0.62;0.5;0.39;0.4;0.38;0.4;1;1
0.3990429683;0.1846398315;0.1901222503;0.19;0.5;0.80;0.7;0.23;0.5;1;4
0.2137520814;0.1581975888;0.1874506133;0.93;0.3;0.71;0.8;0.48;0.6;5;2
0.4377344023;0.1321024626;0.1431138790;0.76;0.4;0.83;0.4;0.67;0.7;2;2
0.3134262142;0.1551326590;0.2159505074;0.29;0.6;0.55;0.5;0.19;0.7;5;4
0.2066339618;0.2387756590;0.1744580658;0.63;0.5;0.93;0.8;0.92;0.7;4;0
0.2130351241;0.2874360860;0.2318598019;0.33;0.6;0.76;0.4;0.36;0.5;3;4
0.0957307087;0.2941213830;0.2462462983;0.71;0.4;0.31;0.8;0.23;0.7;2;5
0.5746485929;0.2671972100;0.3302113077;0.79;0.6;0.28;0.8;0.45;0.8;5;1
0.2187145631;0.1838728476;0.2724948214;0.46;0.4;0.68;0.5;0.85;0.5;0;4
0.2637955910;0.2322531988;0.3494979910;0.11;0.8;0.55;0.7;0.56;0.7;3;0
0.4592995029;0.2101353919;0.1100478279;0.17;0.4;0.50;0.6;0.69;0.5;0;3
0.3616419274;0.1707838154;0.3122838458;0.53;0.7;0.73;0.6;0.65;0.6;1;4
0.1708615280;0.2719519989;0.1456773465;0.79;0.5;0.80;0.6;0.26;0.7;1;1
0.5052137184;0.1567656039;0.2276228095;0.31;0.5;0.76;0.6;0.95;0.7;1;5
0.1656519547;0.2191844332;0.1147083728;0.49;0.8;0.61;0.5;0.29;0.8;2;4
0.3286949785;0.2073749154;0.0813475924;0.83;0.5;0.22;0.4;0.14;0.5;1;4
0.0790769650;0.2461096446;0.0678050497;0.91;0.7;0.28;0.4;0.38;0.5;5;1
0.1974509913;0.1912557759;0.2730581024;0.89;0.3;0.49;0.7;0.56;0.6;0;5
0.3462833193;0.2366533682;0.2288778223;0.52;0.4;0.72;0.3;0.22;0.5;4;5
0.1222795669;0.1413539482;0.3406969028;0.85;0.6;0.44;0.7;0.66;0.4;1;3
0.1212835982;0.1194079966;0.2946102873;0.71;0.5;0.42;0.6;0.52;0.7;2;0
0.1350740237;0.2044819030;0.0969987158;0.51;0.6;0.44;0.7;0.33;0.6;2;3
0.4627698620;0.2564088284;0.2932687858;0.46;0.7;0.36;0.7;0.87;0.6;2;3
0.4448375242;0.2814288473;0.0896698200;0.66;0.5;0.50;0.7;0.72;0.3;5;0
0.3539155799;0.1576198173;0.0999615923;0.68;0.6;0.54;0.7;0.74;0.7;0;5
0.4696498825;0.1621417397;0.1947919698;0.74;0.3;0.60;0.4;0.71;0.6;5;2
0.1238479084;0.1878698386;0.1570104463;0.24;0.7;0.37;0.4;0.32;0.6;2;5
0.4128997025;0.1237055460;0.2142942401;0.40;0.8;0.73;0.7;0.66;0.6;5;3
0.2764595499;0.2901526123;0.1614676061;0.44;0.7;0.41;0.6;0.30;0.5;2;3
0.1598287354;0.1608623308;0.2035739562;0.26;0.4;0.68;0.6;0.82;0.6;4;2
0.2906096959;0.1126156369;0.2232313686;0.80;0.6;0.11;0.5;0.87;0.5;4;4
0.4042779689;0.1841249780;0.2070599501;0.28;0.5;0.20;0.6;0.31;0.6;0;1
0.2143832063;0.2084049935;0.3486823991;0.14;0.5;0.11;0.7;0.54;0.8;5;1
0.4292457563;0.1833604274;0.3154637883;0.73;0.7;0.64;0.6;0.54;0.5;1;0
0.1546082030;0.2913797036;0.3587587285;0.13;0.6;0.44;0.5;0.65;0.4;1;5
0.2695487293;0.1900795309;0.1237685951;0.78;0.8;0.81;0.5;0.21;0.3;0;0
0.3992913443;0.2352372974;0.1810348329;0.41;0.3;0.79;0.7;0.96;0.3;1;2
0.5548924066;0.2873806795;0.1285345445;0.48;0.4;0.90;0.5;0.40;0.8;2;5
0.5168937216;0.1739131870;0.3568596816;0.31;0.5;0.34;0.5;0.13;0.4;5;2
0.5734785379;0.1815050533;0.3252559773;0.26;0.4;0.91;0.4;0.38;0.6;3;3
0.1991987350;0.1982340087;0.2361924629;0.15;0.7;0.51;0.6;0.90;0.4;2;4
0.3165118191;0.1250499449;0.0983690215;0.78;0.5;0.87;0.7;0.20;0.6;4;4
0.3449418378;0.1688036443;0.1570326847;0.82;0.7;0.73;0.7;0.17;0.5;2;0
0.1669836185;0.2048320813;0.2913443230;0.71;0.7;0.73;0.3;0.47;0.8;3;1
0.3845619865;0.2613372964;0.1727244046;0.64;0.7;0.35;0.4;0.38;0.5;5;2
0.2037956060;0.1537292754;0.2308100815;0.94;0.7;0.62;0.8;0.77;0.4;3;5
0.2052846531;0.1514728625;0.0731515238;0.79;0.7;0.87;0.3;0.48;0.8;4;4
0.3887425323;0.2037423563;0.0978864219;0.89;0.5;0.34;0.8;0.71;0.8;0;2
0.1656248469;0.2361967673;0.1257616222;0.94;0.8;0.52;0.3;0.86;0.5;5;5
0.2634264381;0.2337969620;0.2508960009;0.74;0.5;0.39;0.4;0.24;0.6;2;2
0.3149326573;0.1491356696;0.1398891138;0.85;0.4;0.94;0.4;0.52;0.5;5;2
0.2446427593;0.2510834621;0.3079229113;0.31;0.7;0.13;0.5;0.79;0.6;4;4
0.2876394593;0.2439763057;0.2960940442;0.63;0.5;0.37;0.4;0.31;0.5;0;3
0.5789967018;0.1124021619;0.1487416531;0.72;0.6;0.89;0.5;0.52;0.6;3;2
0.4033723057;0.2746618829;0.2266439561;0.66;0.3;0.69;0.7;0.26;0.8;2;2
0.0864346628;0.2137169610;0.0664469598;0.73;0.4;0.32;0.5;0.45;0.5;1;4
0.5557691565;0.1264020268;0.2381265990;0.73;0.4;0.11;0.7;0.49;0.6;2;2
0.3641640623;0.2596796722;0.3412199450;0.65;0.8;0.42;0.4;0.15;0.7;1;1
0.3103166794;0.1242375450;0.2689665129;0.50;0.7;0.30;0.5;0.93;0.5;3;0
0.4587136860;0.2716192757;0.1343772830;0.24;0.4;0.65;0.8;0.81;0.3;5;1
0.4218063602;0.1605133445;0.3384199888;0.17;0.7;0.76;0.3;0.21;0.3;0;5
0.1351036272;0.1848279362;0.3535299344;0.29;0.7;0.34;0.3;0.55;0.4;4;3
0.1820650218;0.1894627334;0.3059713725;0.56;0.4;0.66;0.7;0.87;0.7;3;0
0.3118331112;0.2165261914;0.1846098180;0.75;0.3;0.40;0.7;0.59;0.7;3;3
0.4726655831;0.1780678185;0.1185834117;0.23;0.7;0.49;0.5;0.20;0.6;4;5
0.4477072408;0.1303833541;0.1818307677;0.28;0.5;0.42;0.5;0.57;0.8;1;5
0.1252327349;0.2775127003;0.2755280855;0.72;0.6;0.73;0.4;0.95;0.5;4;5
0.4134077993;0.1224532010;0.2078357060;0.92;0.7;0.13;0.7;0.30;0.8;3;1
0.4320992983;0.1227079348;0.0957008710;0.65;0.4;0.73;0.5;0.42;0.7;1;0
0.3747288443;0.1753410066;0.0942655136;0.86;0.7;0.49;0.7;0.40;0.4;0;0
0.2412858412;0.1821731950;0.1901204755;0.54;0.4;0.39;0.5;0.82;0.4;4;0
0.5419882924;0.2332937603;0.1764728003;0.54;0.5;0.95;0.4;0.24;0.5;4;2
0.4748027316;0.1369514510;0.1195840423;0.33;0.4;0.55;0.3;0.19;0.7;2;1
0.0840308155;0.2930018653;0.1356776824;0.66;0.8;0.19;0.7;0.83;0.5;0;0
0.4179870082;0.1272667886;0.0806012601;0.46;0.5;0.13;0.8;0.54;0.6;4;3
0.2692925120;0.1882727327;0.1888533650;0.28;0.5;0.46;0.4;0.74;0.7;2;4
0.2575616126;0.2261944977;0.0999099889;0.14;0.7;0.96;0.4;0.56;0.4;1;2
0.3981165206;0.1878969349;0.2405419600;0.28;0.4;0.91;0.3;0.81;0.4;3;1
0.2236734150;0.2799923636;0.2110895078;0.82;0.4;0.38;0.5;0.54;0.4;4;2
0.3068507047;0.1899824559;0.1632085294;0.52;0.8;0.18;0.3;0.16;0.8;5;4
0.1279749451;0.1648014367;0.1649229067;0.60;0.8;0.57;0.3;0.75;0.7;0;1
0.2264932604;0.2763560811;0.2716553926;0.18;0.8;0.63;0.7;0.28;0.6;2;4
0.0830406865;0.2555019811;0.2334379105;0.19;0.4;0.69;0.5;0.26;0.7;2;4
0.3960661603;0.2127844357;0.0737761592;0.32;0.4;0.78;0.5;0.48;0.7;3;3
0.3684003705;0.2523632405;0.3247719516;0.31;0.7;0.68;0.3;0.50;0.6;0;1
0.4666590361;0.2669778522;0.2541452161;0.97;0.3;0.48;0.7;0.86;0.7;3;2
0.0986229431;0.1221422486;0.1538884233;0.65;0.4;0.56;0.8;0.36;0.5;1;3
0.2419238793;0.2398756941;0.2816657716;0.33;0.8;0.75;0.3;0.82;0.3;3;4
0.3515452199;0.2576720524;0.2567918761;0.88;0.6;0.74;0.5;0.66;0.8;2;5
0.0781375081;0.1806320261;0.2552502528;0.60;0.8;0.21;0.4;0.79;0.5;1;0
0.2973433312;0.1408968439;0.3119799890;0.46;0.7;0.62;0.6;0.91;0.3;3;4
0.2547593080;0.1180541057;0.0743070285;0.77;0.4;0.87;0.6;0.81;0.5;3;1
0.2235737575;0.2578191148;0.1775059967;0.81;0.6;0.35;0.4;0.90;0.4;4;4
0.4715090723;0.2513750722;0.3609447636;0.23;0.6;0.25;0.7;0.87;0.4;0;0
0.0805186986;0.1572122707;0.3522399782;0.79;0.4;0.81;0.4;0.49;0.5;1;3
0.3248454298;0.1686800043;0.0722876583;0.19;0.5;0.92;0.4;0.59;0.5;3;5
0.3692019935;0.2734797695;0.1765980881;0.87;0.5;0.50;0.4;0.86;0.7;1;3
0.5571999666;0.2842532413;0.1427947518;0.63;0.4;0.77;0.6;0.34;0.6;3;2
0.4943048212;0.1434401397;0.1694003200;0.18;0.8;0.14;0.8;0.12;0.4;4;2
0.0653986577;0.2578829662;0.3605714773;0.49;0.5;0.56;0.7;0.42;0.4;4;2
0.0926753447;0.1236072970;0.2898282147;0.65;0.7;0.56;0.5;0.11;0.4;2;4
0.1648707183;0.1755805262;0.3421791039;0.14;0.6;0.76;0.5;0.20;0.5;3;5
0.1443698869;0.1446553470;0.2704726349;0.83;0.5;0.33;0.8;0.64;0.8;1;3
0.5487552991;0.2283462851;0.2474458014;0.40;0.3;0.34;0.5;0.46;0.5;0;3
0.4221809184;0.1174528303;0.3067365223;0.19;0.4;0.17;0.7;0.39;0.4;4;4
0.5425775462;0.1083593778;0.1702632410;0.85;0.8;0.57;0.4;0.15;0.7;4;0
0.1155824262;0.1302428364;0.2253974772;0.93;0.7;0.10;0.4;0.57;0.7;1;5
0.2971876813;0.2226692355;0.2330475796;0.46;0.7;0.64;0.3;0.75;0.4;2;3
0.4301047647;0.2882342066;0.2875549411;0.56;0.4;0.89;0.8;0.37;0.4;2;4
0.3883724209;0.2794256661;0.1028021563;0.63;0.5;0.41;0.5;0.45;0.4;0;2
0.2177812658;0.2631822008;0.2182094958;0.96;0.3;0.62;0.5;0.17;0.6;5;5
0.5096459081;0.2572023378;0.0729894187;0.42;0.4;0.76;0.3;0.76;0.6;3;4
0.1132004804;0.2396055467;0.3585828112;0.53;0.7;0.21;0.5;0.16;0.6;3;1
0.2621078808;0.1734169255;0.1105456472;0.51;0.7;0.71;0.7;0.54;0.7;5;0
0.5657010668;0.2740226795;0.3621742245;0.67;0.5;0.16;0.5;0.37;0.3;0;0
0.4768671184;0.1915552922;0.3468479118;0.70;0.5;0.48;0.5;0.22;0.4;1;5
0.1076511541;0.2895194565;0.0875783018;0.78;0.4;0.81;0.6;0.72;0.4;2;0
0.2099786133;0.2005711264;0.1920733101;0.33;0.8;0.11;0.4;0.65;0.5;3;3
0.1135579788;0.1253718545;0.1602985703;0.69;0.6;0.36;0.5;0.92;0.6;0;1
0.4880364550;0.1775765438;0.3130769499;0.58;0.6;0.21;0.7;0.36;0.7;2;3
0.4893797144;0.1274040503;0.3606058317;0.60;0.7;0.50;0.5;0.58;0.3;4;1
0.1558601504;0.2540211613;0.1098601686;0.61;0.4;0.46;0.6;0.25;0.6;3;2
0.4461432876;0.1472455685;0.3474831682;0.54;0.4;0.51;0.4;0.20;0.6;3;1
0.1015434641;0.1191476745;0.0934359589;0.58;0.7;0.18;0.8;0.46;0.5;3;2
0.5510433131;0.1447392565;0.1174024008;0.23;0.8;0.50;0.4;0.26;0.7;1;3
0.4712414059;0.1914546414;0.2587179322;0.50;0.3;0.39;0.7;0.44;0.6;0;5
0.0736555071;0.2548456250;0.3580147685;0.18;0.7;0.40;0.7;0.89;0.7;5;1
0.5438527661;0.1829913023;0.3220358674;0.63;0.5;0.92;0.7;0.32;0.6;2;3
0.4352882263;0.1733028371;0.2842571586;0.73;0.3;0.66;0.7;0.84;0.7;1;0
0.3954836230;0.2511408432;0.1926195849;0.78;0.5;0.79;0.7;0.32;0.7;5;2
0.5178948521;0.1113868942;0.2237432064;0.27;0.6;0.40;0.7;0.34;0.4;4;1
0.5749027353;0.1431873307;0.1194555513;0.39;0.3;0.41;0.7;0.71;0.5;4;1
0.1166141717;0.2087315302;0.3017509208;0.89;0.8;0.66;0.5;0.55;0.6;3;1
0.4649201661;0.2864600306;0.3085894873;0.96;0.4;0.54;0.5;0.23;0.5;3;2
0.2323811019;0.1260759006;0.1025713202;0.13;0.7;0.22;0.7;0.75;0.6;1;0
0.5818125401;0.1218028682;0.3478697200;0.74;0.7;0.25;0.6;0.36;0.5;5;4
0.4063672440;0.2339879478;0.2342614638;0.23;0.6;0.51;0.7;0.47;0.3;0;2
0.3217516350;0.2301510044;0.2546781425;0.87;0.5;0.37;0.3;0.55;0.3;0;2
0.4867348370;0.1123195532;0.1031018795;0.60;0.6;0.83;0.6;0.65;0.3;3;2
0.0758001311;0.1597552816;0.1414451363;0.60;0.5;0.79;0.6;0.49;0.5;0;5
0.1396389489;0.2584179795;0.2121398015;0.23;0.5;0.34;0.7;0.75;0.3;0;5
0.0780560331;0.2532590637;0.1802725791;0.72;0.6;0.61;0.7;0.69;0.5;1;1
0.3042767219;0.2148684808;0.1958819565;0.78;0.5;0.33;0.4;0.41;0.7;1;4
0.4315274422;0.1512378356;0.3254283029;0.96;0.3;0.47;0.6;0.85;0.7;4;1
0.2139342024;0.2358507458;0.3152274975;0.93;0.5;0.61;0.6;0.68;0.6;2;3
0.2882575936;0.2775392944;0.3274124595;0.39;0.6;0.12;0.4;0.81;0.3;3;0
0.2904208613;0.1586362907;0.1692462484;0.56;0.4;0.41;0.4;0.48;0.7;0;1
0.3571315965;0.1088999309;0.2160556590;0.29;0.7;0.89;0.3;0.44;0.4;3;2
0.3648075421;0.1379441982;0.1007348685;0.52;0.3;0.49;0.3;0.22;0.3;4;0
0.2745160185;0.2545558473;0.3302629501;0.25;0.6;0.37;0.4;0.75;0.5;0;1
0.4039433959;0.2830844684;0.3001702800;0.46;0.8;0.69;0.7;0.34;0.5;5;1
0.2344707440;0.1578052189;0.2294545490;0.54;0.8;0.35;0.5;0.39;0.5;0;3
