Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2;CoordCar1;CoordCar2
0.5157167091;0.2879169381;0.0719404940;0.35;0.7;0.22;0.4;0.37;0.7;4;0;4;1
0.5299281428;0.1669965993;0.2085781487;0.56;0.8;0.29;0.6;0.27;0.6;1;3;3;5
0.2626741745;0.1854565597;0.2837061844;0.64;0.5;0.21;0.6;0.31;0.7;3;1;2;5
0.3381113613;0.1674622741;0.2701112240;0.31;0.5;0.15;0.3;0.60;0.8;4;3;2;5
0.1075643259;0.1317658579;0.2242638547;0.57;0.7;0.26;0.3;0.54;0.8;2;1;4;2
0.4664502439;0.2731798901;0.0871587411;0.55;0.6;0.12;0.6;0.52;0.5;4;2;4;2
0.5500370314;0.2166375284;0.1668485606;0.55;0.6;0.28;0.3;0.32;0.7;0;0;2;3
0.1453510629;0.2104896809;0.3602714189;0.36;0.5;0.11;0.3;0.42;0.3;4;5;1;3
0.4858225592;0.2176364167;0.0667692278;0.45;0.5;0.13;0.3;0.22;0.5;0;0;4;1
0.2735657291;0.1830822498;0.3493703157;0.47;0.5;0.29;0.5;0.24;0.4;4;0;1;5
0.3233686134;0.2145562051;0.3333301666;0.61;0.5;0.16;0.3;0.33;0.6;4;5;4;3
0.0592893541;0.1332706161;0.1763074860;0.54;0.5;0.28;0.2;0.38;0.4;1;1;1;5
0.4960864008;0.1511016172;0.2524942540;0.71;0.6;0.14;0.6;0.25;0.4;1;0;4;2
0.5033043512;0.1216045890;0.1035897262;0.34;0.5;0.27;0.5;0.53;0.6;0;1;4;5
0.3248817600;0.1694786283;0.2981592268;0.72;0.6;0.13;0.3;0.35;0.5;3;4;1;1
0.4184344467;0.2744131867;0.1493975809;0.35;0.8;0.28;0.5;0.39;0.4;1;0;1;1
0.3953731444;0.1946752238;0.1266415387;0.32;0.5;0.16;0.2;0.23;0.4;1;5;4;3
0.1419817161;0.2535027947;0.1342921615;0.54;0.7;0.17;0.5;0.38;0.4;1;4;3;4
0.3647072104;0.2635357817;0.1408079234;0.39;0.7;0.13;0.4;0.58;0.8;4;1;2;1
0.0992907640;0.2360147996;0.3575035661;0.62;0.6;0.13;0.2;0.26;0.8;4;4;2;2
0.2116784927;0.1581586328;0.2710996631;0.64;0.7;0.20;0.5;0.26;0.5;3;5;2;2
0.3608038342;0.1151152314;0.1730097153;0.47;0.6;0.24;0.4;0.47;0.5;0;1;3;2
0.0669145742;0.1755458837;0.2457918697;0.59;0.6;0.28;0.5;0.50;0.8;4;5;1;3
0.1170691771;0.1197968407;0.1353661470;0.39;0.5;0.11;0.4;0.31;0.8;3;4;1;1
0.2569863758;0.2852391713;0.1699512762;0.35;0.5;0.12;0.4;0.37;0.3;4;3;4;1
0.3431572455;0.1943736131;0.3290849567;0.76;0.8;0.29;0.2;0.32;0.6;3;2;1;3
0.2511461452;0.1248056457;0.2901234892;0.36;0.8;0.13;0.5;0.63;0.6;1;3;4;5
0.0596839835;0.1609066593;0.2051496559;0.46;0.7;0.26;0.3;0.50;0.3;3;3;1;4
0.5530385583;0.1243357263;0.1504516811;0.39;0.7;0.14;0.3;0.61;0.4;4;2;4;2
0.3320220153;0.1994964022;0.1652388963;0.60;0.7;0.30;0.3;0.64;0.6;0;1;4;5
0.0597167818;0.2420141688;0.0738270618;0.43;0.8;0.27;0.2;0.38;0.8;3;0;1;3
0.2514719894;0.1855129182;0.3430688921;0.67;0.5;0.17;0.5;0.52;0.5;2;5;3;5
0.1116394391;0.1521869878;0.3026998400;0.31;0.8;0.10;0.2;0.23;0.5;1;3;3;3
0.3826613677;0.1336763503;0.1053874122;0.66;0.6;0.30;0.5;0.55;0.6;0;1;1;4
0.2997499318;0.1249291796;0.1545908854;0.74;0.5;0.15;0.4;0.59;0.5;4;4;1;5
0.1884797136;0.2471824492;0.0712498754;0.38;0.5;0.30;0.5;0.30;0.7;0;5;3;4
0.4575734755;0.1137550709;0.1557815736;0.64;0.4;0.24;0.5;0.31;0.6;1;5;4;3
0.5355128160;0.1982896091;0.1604172907;0.51;0.5;0.18;0.5;0.50;0.3;1;2;3;3
0.3999748423;0.2634032617;0.2079075699;0.52;0.6;0.19;0.2;0.43;0.4;0;5;2;1
0.5121697303;0.1308164989;0.0923005019;0.70;0.7;0.24;0.2;0.60;0.6;0;2;4;5
0.5559396052;0.2865172412;0.1204973518;0.37;0.5;0.15;0.6;0.35;0.7;0;4;3;3
0.5660469087;0.2799240384;0.3167400726;0.35;0.7;0.12;0.3;0.43;0.6;4;0;2;2
0.3975493805;0.1720753622;0.2086025606;0.64;0.4;0.27;0.3;0.43;0.6;4;4;3;3
0.0784016217;0.1991585798;0.2579233050;0.65;0.7;0.13;0.4;0.42;0.7;1;1;1;2
0.4799708492;0.2731103747;0.3070833567;0.75;0.6;0.20;0.5;0.46;0.7;2;4;2;3
0.1507481424;0.2141507847;0.1421161707;0.32;0.6;0.13;0.4;0.33;0.7;0;3;1;3
0.0978865468;0.1137325425;0.3119652515;0.36;0.6;0.12;0.4;0.53;0.7;3;0;1;3
0.5139951272;0.1979417370;0.2891404950;0.57;0.7;0.29;0.3;0.21;0.7;3;1;1;2
0.3350159349;0.2449813339;0.0901603856;0.66;0.7;0.19;0.4;0.48;0.6;3;2;3;1
0.1875563751;0.2727566388;0.1807038263;0.36;0.4;0.14;0.3;0.30;0.5;4;5;4;3
0.1572234998;0.2457500005;0.3634382499;0.73;0.7;0.15;0.5;0.62;0.5;1;4;4;3
0.1287625060;0.2021488158;0.1183391303;0.76;0.6;0.16;0.6;0.58;0.3;0;4;3;1
0.4511430093;0.1760656879;0.0937273700;0.49;0.7;0.15;0.4;0.24;0.4;1;0;1;5
0.2827689934;0.1558726147;0.3599121482;0.35;0.7;0.18;0.2;0.28;0.7;2;4;4;5
0.1631435548;0.1154003376;0.1972396077;0.40;0.6;0.26;0.5;0.52;0.3;0;2;2;4
0.1990464600;0.2919809284;0.3329027608;0.48;0.4;0.30;0.5;0.25;0.7;3;2;3;3
0.5334064533;0.1819524990;0.3554609451;0.50;0.4;0.15;0.5;0.29;0.7;1;3;1;5
0.2056770195;0.2467865674;0.1606105131;0.71;0.6;0.18;0.4;0.36;0.8;2;1;4;3
0.4836338944;0.1657708739;0.3436927406;0.41;0.5;0.29;0.6;0.33;0.5;3;2;3;4
0.1686616971;0.2777546376;0.0916279697;0.45;0.5;0.17;0.6;0.33;0.5;0;3;1;1
0.5327629988;0.1465519234;0.1429212909;0.37;0.4;0.22;0.3;0.37;0.8;2;5;2;2
0.3901933767;0.2861766343;0.1386178217;0.63;0.4;0.26;0.5;0.32;0.4;4;1;2;3
0.3903873329;0.2051118751;0.3146920682;0.46;0.6;0.19;0.5;0.63;0.5;2;5;2;2
0.4327464007;0.1612060934;0.1979895190;0.41;0.7;0.18;0.5;0.57;0.5;3;4;3;3
0.3845182020;0.1636797363;0.2550566874;0.60;0.5;0.28;0.5;0.34;0.7;2;2;2;1
0.4617909083;0.2232409116;0.2952644497;0.61;0.6;0.22;0.5;0.53;0.4;4;5;1;2
0.2171516031;0.1586446575;0.2784333881;0.49;0.5;0.17;0.6;0.46;0.3;4;5;4;4
0.4031956413;0.1549161567;0.2311825168;0.32;0.6;0.24;0.4;0.51;0.4;0;5;1;2
0.1724576041;0.2280153909;0.3195733998;0.72;0.8;0.11;0.2;0.44;0.5;1;4;3;3
0.2639340663;0.2630615586;0.0697556061;0.42;0.7;0.19;0.4;0.40;0.4;3;5;2;2
0.1824668229;0.1893288999;0.0770704419;0.50;0.7;0.14;0.4;0.32;0.6;0;0;3;2
0.2034454068;0.2478246015;0.1243480656;0.34;0.7;0.13;0.3;0.34;0.4;3;2;1;4
0.4073499100;0.2342446522;0.1450014760;0.63;0.7;0.16;0.3;0.37;0.5;3;1;1;5
0.4125592465;0.2581737846;0.1279734807;0.75;0.5;0.26;0.6;0.36;0.3;2;0;3;5
0.3164975470;0.1247295835;0.1267467541;0.77;0.4;0.13;0.2;0.33;0.7;4;2;2;3
0.1875174841;0.1813449165;0.2779442716;0.37;0.8;0.22;0.3;0.22;0.4;2;3;3;1
0.1016710341;0.2763117252;0.0733074422;0.42;0.6;0.24;0.3;0.49;0.7;3;3;3;3
0.5228571224;0.2738136500;0.3245793342;0.77;0.8;0.14;0.4;0.44;0.7;1;4;3;1
0.5065673873;0.2856356505;0.1625418846;0.44;0.8;0.18;0.6;0.64;0.7;0;4;4;2
0.4110026296;0.2085881216;0.1411460899;0.31;0.6;0.29;0.3;0.48;0.4;3;0;1;4
0.4373532368;0.2101712854;0.2474780578;0.52;0.5;0.20;0.3;0.58;0.7;1;2;4;5
0.0760532257;0.2606164488;0.2928600937;0.44;0.4;0.10;0.2;0.34;0.6;3;3;3;5
0.1626994354;0.1127977287;0.3342114801;0.43;0.5;0.24;0.5;0.51;0.3;2;1;3;1
0.5406761942;0.1911899414;0.3102238102;0.40;0.4;0.12;0.2;0.42;0.4;0;1;4;1
0.4837550821;0.2054081568;0.2595488677;0.75;0.4;0.13;0.4;0.33;0.4;4;3;1;5
0.3283242547;0.2600084248;0.3057847052;0.34;0.4;0.25;0.6;0.28;0.7;3;3;3;5
0.4113192487;0.2777191301;0.1198645530;0.59;0.5;0.12;0.4;0.37;0.7;1;1;4;3
0.3513525598;0.1991009124;0.1802439574;0.31;0.7;0.26;0.3;0.29;0.7;3;1;4;4
0.5091168009;0.1479805939;0.2183036415;0.56;0.4;0.11;0.3;0.23;0.8;4;4;2;4
0.1924067346;0.2179294088;0.2479442752;0.51;0.5;0.26;0.6;0.31;0.4;4;3;1;4
0.1302176692;0.2787288342;0.2146411994;0.47;0.6;0.24;0.4;0.64;0.5;1;0;4;5
0.4065643314;0.1394640612;0.3340023901;0.62;0.7;0.22;0.4;0.63;0.7;3;4;4;1
0.1799652291;0.1517385846;0.1797130458;0.74;0.7;0.23;0.4;0.56;0.4;4;2;2;5
0.3303512476;0.1759339740;0.1326966841;0.72;0.6;0.27;0.2;0.26;0.4;2;4;1;4
0.3508895805;0.1641347487;0.2744195359;0.62;0.5;0.23;0.2;0.56;0.7;3;2;4;5
0.3856591049;0.2110909478;0.1291376121;0.57;0.5;0.22;0.5;0.53;0.7;2;4;3;4
0.2533403445;0.2025145129;0.3533734297;0.57;0.6;0.14;0.4;0.28;0.7;2;3;4;2
0.1029607378;0.2303198771;0.0956196413;0.56;0.6;0.25;0.3;0.26;0.6;1;0;2;3
0.5543202672;0.1458365589;0.3052256803;0.38;0.5;0.28;0.3;0.45;0.4;4;4;4;2
0.0771503153;0.1882226522;0.2031594414;0.64;0.8;0.24;0.6;0.37;0.4;0;4;1;3
0.3860494254;0.1856719578;0.1976763043;0.66;0.5;0.19;0.6;0.44;0.6;2;0;1;2
0.4206635611;0.1086187875;0.2041341633;0.45;0.7;0.16;0.6;0.47;0.3;1;0;4;5
0.3321742769;0.2357763473;0.3633827534;0.34;0.7;0.10;0.5;0.39;0.5;0;3;1;3
0.5102629023;0.2905334397;0.2586743397;0.62;0.6;0.14;0.5;0.51;0.3;4;2;3;2
0.1827765571;0.1876265183;0.1511378200;0.31;0.6;0.16;0.5;0.62;0.6;4;0;2;4
0.1232521284;0.2236070910;0.1273231620;0.45;0.7;0.11;0.4;0.56;0.4;2;4;2;5
0.5190032856;0.2321509753;0.3114658785;0.60;0.7;0.25;0.6;0.58;0.6;3;1;4;5
0.2681287227;0.1676696729;0.1950254096;0.65;0.4;0.17;0.2;0.59;0.6;2;5;1;3
0.5409102935;0.2245460359;0.2603465669;0.56;0.4;0.13;0.5;0.54;0.5;2;3;1;4
0.4341001784;0.1298116874;0.2534821078;0.44;0.7;0.22;0.4;0.21;0.5;4;0;2;4
0.3030153624;0.1304031355;0.2521829256;0.51;0.6;0.27;0.5;0.24;0.4;1;1;3;1
0.2583401270;0.1392018424;0.3371255063;0.75;0.8;0.26;0.5;0.43;0.6;3;1;2;4
0.4008848242;0.1587912940;0.3222441303;0.71;0.4;0.14;0.6;0.50;0.8;0;1;2;2
0.5042770019;0.2672299632;0.1023788325;0.77;0.5;0.30;0.6;0.64;0.3;2;3;2;4
0.5688143237;0.1561019260;0.2105990554;0.31;0.4;0.19;0.4;0.43;0.3;3;4;4;4
0.4127115137;0.1403260093;0.2407286399;0.50;0.7;0.19;0.5;0.63;0.5;1;5;3;2
0.0953525489;0.2713030736;0.2063664245;0.41;0.4;0.27;0.5;0.22;0.3;4;5;2;2
0.4151752418;0.1576454024;0.0739640792;0.38;0.7;0.27;0.5;0.37;0.7;4;3;1;1
0.2396074347;0.1256131143;0.1944149929;0.49;0.7;0.26;0.6;0.24;0.8;4;3;2;1
0.2732745406;0.2149649378;0.3363894306;0.58;0.5;0.26;0.3;0.58;0.7;2;2;4;1
0.4355845846;0.1207884518;0.3278052218;0.69;0.8;0.28;0.4;0.39;0.5;3;2;4;1
0.0936374876;0.2061190806;0.0786969875;0.62;0.5;0.28;0.4;0.26;0.4;2;1;1;2
0.4449372819;0.2611738578;0.2284242539;0.46;0.7;0.26;0.5;0.56;0.7;3;5;3;4
0.2380563073;0.1229080589;0.1275387437;0.56;0.7;0.20;0.2;0.50;0.7;4;1;2;4
0.3363548358;0.1717597946;0.1992535393;0.35;0.5;0.26;0.3;0.51;0.8;4;1;1;3
0.2800059559;0.2890963790;0.2079125570;0.61;0.6;0.24;0.3;0.52;0.4;2;4;4;2
0.2958135585;0.1160540696;0.2075261376;0.30;0.5;0.11;0.5;0.47;0.5;0;5;1;4
0.2717822835;0.1839938770;0.0745789079;0.70;0.5;0.25;0.2;0.41;0.4;2;0;4;5
0.3777643443;0.1549622945;0.1094411133;0.74;0.8;0.11;0.4;0.50;0.4;2;3;4;1
0.4618640553;0.2608981228;0.2929190290;0.39;0.7;0.14;0.5;0.36;0.6;1;2;2;4
0.5382943766;0.2045726967;0.0923437201;0.60;0.4;0.24;0.2;0.50;0.8;4;4;4;3
0.2307285949;0.1335983717;0.2507569139;0.63;0.7;0.16;0.4;0.34;0.5;3;4;1;1
0.5867267296;0.2162262133;0.2271306093;0.71;0.7;0.26;0.3;0.32;0.5;1;2;4;2
0.3446203210;0.1666262920;0.0671780544;0.39;0.5;0.14;0.3;0.27;0.6;4;0;3;1
0.2463161987;0.1581386307;0.3165628163;0.65;0.4;0.27;0.5;0.29;0.7;0;2;2;3
0.4747896426;0.2141120585;0.3487355648;0.32;0.7;0.24;0.3;0.52;0.6;2;3;3;3
0.3577844165;0.2482569073;0.2804435456;0.70;0.7;0.29;0.2;0.36;0.6;3;4;1;5
0.2305516630;0.1948380886;0.1478869542;0.56;0.8;0.23;0.6;0.54;0.4;1;0;3;1
0.4479419952;0.1813033981;0.2697805505;0.66;0.6;0.20;0.3;0.21;0.5;4;4;4;2
0.4100542868;0.1216875553;0.3252285516;0.62;0.7;0.16;0.3;0.62;0.6;0;2;3;2
0.1530120738;0.2770718799;0.2632322170;0.41;0.7;0.29;0.3;0.62;0.4;0;0;1;5
0.4944175011;0.1995083053;0.2198963650;0.49;0.6;0.22;0.5;0.48;0.4;1;0;4;2
0.4239637426;0.2067160312;0.2513668906;0.43;0.4;0.18;0.5;0.23;0.8;1;5;2;1
0.1225144760;0.1614129946;0.1379264492;0.77;0.5;0.15;0.5;0.27;0.6;0;5;3;4
0.0921413615;0.2521415643;0.3448206211;0.71;0.4;0.27;0.4;0.44;0.3;0;4;3;3
0.4468693722;0.2683384517;0.2136087674;0.41;0.8;0.27;0.2;0.62;0.8;2;5;1;2
0.3358507234;0.1125807139;0.3631051476;0.70;0.8;0.19;0.3;0.42;0.7;0;2;1;1
0.1683249631;0.2071029392;0.3436441131;0.74;0.6;0.21;0.4;0.41;0.8;3;5;3;2
0.1120752909;0.1439475252;0.2661869634;0.53;0.5;0.17;0.4;0.42;0.4;1;3;2;2
0.5527669865;0.1314734001;0.3119846963;0.67;0.7;0.28;0.3;0.40;0.3;3;2;2;2
0.3409006409;0.2429795660;0.1091439793;0.41;0.4;0.24;0.6;0.40;0.3;3;0;3;4
0.2161834760;0.1339948729;0.3397430412;0.41;0.4;0.18;0.3;0.44;0.5;0;3;4;1
0.2426486761;0.2385863982;0.1234450624;0.49;0.7;0.22;0.2;0.57;0.4;0;3;1;3
0.1842780484;0.2879284226;0.2584773933;0.48;0.4;0.24;0.2;0.52;0.8;1;0;1;4
0.4256836208;0.2505649692;0.2552089507;0.49;0.5;0.14;0.3;0.39;0.7;2;2;1;2
0.1220560878;0.1813398488;0.2019115106;0.63;0.6;0.25;0.4;0.37;0.7;3;3;4;1
0.3830138884;0.2926719931;0.2428518738;0.64;0.6;0.25;0.5;0.49;0.3;3;3;3;3
0.4533821412;0.1424747440;0.3542958204;0.74;0.5;0.14;0.5;0.56;0.3;3;4;1;4
0.1800024092;0.1556991494;0.2700015288;0.55;0.4;0.16;0.5;0.22;0.7;3;0;3;1
0.3290200002;0.2693939607;0.0810035438;0.51;0.5;0.26;0.3;0.29;0.4;0;4;1;5
0.2526609245;0.2674257540;0.0931344781;0.45;0.5;0.29;0.3;0.62;0.5;2;2;2;2
0.3188613018;0.2423491075;0.0697986983;0.71;0.7;0.20;0.4;0.62;0.7;0;0;3;2
0.0975919577;0.1691105389;0.1276423130;0.33;0.5;0.21;0.4;0.33;0.7;0;0;1;3
0.3792624163;0.1183165758;0.1608123492;0.55;0.6;0.22;0.3;0.64;0.7;2;2;3;3
0.1351944775;0.2845304081;0.1361269867;0.54;0.4;0.22;0.6;0.55;0.5;2;5;1;3
0.5576822965;0.2578280697;0.3452561422;0.70;0.5;0.17;0.4;0.42;0.6;2;3;3;5
0.5419393086;0.1175365874;0.2596371863;0.50;0.6;0.15;0.5;0.23;0.7;0;4;2;1
0.0952491794;0.1654285046;0.2731510686;0.38;0.6;0.22;0.3;0.26;0.7;3;3;2;4
0.4516968170;0.1462900657;0.0779111653;0.53;0.5;0.10;0.3;0.43;0.5;2;5;4;1
0.3038573712;0.1207751053;0.2316316022;0.32;0.4;0.15;0.2;0.40;0.5;3;0;1;1
0.5182481802;0.2090322476;0.2970047429;0.76;0.7;0.12;0.4;0.50;0.6;0;4;3;1
0.1773961263;0.2510928939;0.2766460920;0.56;0.7;0.22;0.3;0.46;0.7;4;0;1;2
0.2035418699;0.1948296633;0.1543046240;0.66;0.5;0.24;0.5;0.43;0.7;1;5;3;2
0.2037284838;0.1780168390;0.3122551546;0.31;0.6;0.21;0.2;0.31;0.3;4;4;2;1
0.5141856984;0.2500064102;0.2124993814;0.62;0.8;0.25;0.3;0.40;0.6;4;2;4;4
0.4865805312;0.1148307240;0.3136036759;0.69;0.5;0.25;0.4;0.25;0.6;0;1;1;3
0.2703145984;0.1439761975;0.3382183200;0.59;0.8;0.17;0.4;0.55;0.4;1;5;4;2
0.1704028152;0.1189614980;0.2711872029;0.72;0.4;0.16;0.2;0.64;0.4;0;4;3;5
0.5539990342;0.1190674202;0.2764379046;0.44;0.6;0.20;0.3;0.41;0.4;2;1;4;4
0.4544984009;0.1426735008;0.0792144486;0.41;0.4;0.13;0.5;0.53;0.4;2;4;4;2
0.0754345054;0.2037512329;0.1959388492;0.45;0.5;0.29;0.6;0.64;0.5;1;5;4;3
0.1109401435;0.1939265492;0.3374953176;0.67;0.4;0.16;0.2;0.62;0.7;0;4;2;2
0.3502866962;0.2580793700;0.2186229030;0.41;0.7;0.14;0.4;0.50;0.4;2;2;3;1
0.2081469804;0.2410271959;0.2783515735;0.68;0.4;0.29;0.2;0.26;0.5;1;0;2;2
0.3900893133;0.1527705085;0.0825687689;0.73;0.6;0.16;0.4;0.30;0.7;2;3;4;4
0.3208574113;0.1525507014;0.1268201390;0.32;0.6;0.13;0.2;0.58;0.6;1;3;3;2
0.1963704082;0.2319702644;0.2961549962;0.71;0.6;0.13;0.2;0.57;0.7;3;0;1;2
0.2069134596;0.1087957452;0.2607903503;0.60;0.7;0.25;0.4;0.22;0.3;1;1;2;5
0.4392053233;0.2600360632;0.0992252114;0.54;0.6;0.21;0.3;0.29;0.6;2;5;1;1
0.3923421828;0.1196638174;0.1354707619;0.76;0.7;0.22;0.5;0.58;0.8;1;4;2;1
0.3658338397;0.1762215311;0.1782514853;0.39;0.6;0.23;0.3;0.39;0.7;4;4;3;5
0.5736632609;0.1101104192;0.2753460898;0.69;0.7;0.26;0.5;0.52;0.5;2;0;4;4
0.1976131416;0.1944303839;0.1750224024;0.56;0.8;0.12;0.2;0.40;0.5;4;1;4;4
0.4550256307;0.1757074623;0.3388614997;0.36;0.7;0.27;0.2;0.26;0.8;2;0;1;5
0.1966391101;0.2377697089;0.1087564720;0.59;0.7;0.25;0.2;0.35;0.8;0;5;2;5
0.2226356898;0.1547213257;0.3022539544;0.34;0.5;0.18;0.4;0.25;0.5;0;5;4;3
0.3371131783;0.1939247010;0.2304816049;0.50;0.5;0.23;0.3;0.45;0.5;4;2;4;3
0.2018385098;0.1672114874;0.2806172491;0.53;0.5;0.16;0.3;0.51;0.5;4;0;3;5
0.4611688222;0.1607172558;0.0969989778;0.72;0.6;0.15;0.5;0.28;0.5;3;2;4;4
0.3011625746;0.2595149259;0.2273482727;0.34;0.6;0.17;0.2;0.31;0.5;4;1;1;4
0.4824758993;0.1304209175;0.2712490361;0.74;0.5;0.29;0.4;0.58;0.6;0;3;3;1
0.1161192253;0.1971898673;0.3034068269;0.40;0.6;0.13;0.2;0.53;0.3;1;5;2;4
0.3792412320;0.1096426870;0.2285324363;0.73;0.7;0.20;0.4;0.49;0.4;2;2;3;1
0.5798581967;0.2616110717;0.1056219055;0.45;0.6;0.21;0.3;0.30;0.6;1;2;2;2
0.3162924075;0.2340601703;0.1485749329;0.58;0.7;0.27;0.4;0.25;0.4;2;0;4;4
0.0784336259;0.2400421672;0.3504754310;0.64;0.7;0.13;0.5;0.28;0.3;3;3;2;4
0.1009910832;0.2400374830;0.1483936092;0.44;0.7;0.25;0.2;0.30;0.4;2;3;2;3
0.4946639702;0.2190785692;0.1203439384;0.42;0.7;0.21;0.5;0.36;0.7;2;2;4;2
0.5064522268;0.2292059634;0.2954679144;0.38;0.6;0.14;0.4;0.45;0.8;1;1;4;2
0.2430122685;0.2797690175;0.2246852536;0.76;0.6;0.19;0.5;0.51;0.3;2;5;3;5
0.2979591829;0.1183835327;0.2802738723;0.67;0.5;0.21;0.3;0.45;0.6;3;5;1;2
0.0890797054;0.1718118078;0.3618265679;0.57;0.4;0.18;0.3;0.51;0.5;1;5;1;1
0.1905475212;0.2627546264;0.1487169907;0.77;0.6;0.16;0.5;0.24;0.7;2;3;2;4
0.4035924912;0.2300109394;0.2900806381;0.63;0.7;0.12;0.3;0.47;0.6;3;1;2;3
0.4051485570;0.1426724634;0.3365674918;0.60;0.6;0.12;0.3;0.36;0.8;1;3;2;5
0.2338902383;0.2749207493;0.0912515585;0.69;0.4;0.18;0.4;0.53;0.6;3;2;2;3
0.0716613578;0.2011455952;0.1252708004;0.54;0.4;0.11;0.5;0.42;0.3;4;5;1;4
0.3824826963;0.2356700011;0.2900532061;0.44;0.6;0.28;0.5;0.36;0.7;1;0;2;4
0.1801733597;0.1315006815;0.3040797947;0.46;0.6;0.29;0.2;0.38;0.5;2;4;2;1
0.3261187042;0.2385345681;0.3413338106;0.63;0.6;0.13;0.3;0.43;0.8;0;1;3;2
0.1136237892;0.1448590059;0.1834565984;0.69;0.5;0.30;0.6;0.23;0.8;3;5;1;2
0.3423955330;0.1913459548;0.1007495396;0.52;0.7;0.21;0.4;0.23;0.4;0;0;3;1
0.5227873479;0.2918834213;0.3590624235;0.55;0.7;0.29;0.4;0.47;0.6;1;4;3;4
0.5275045054;0.2069602276;0.1229350190;0.50;0.6;0.21;0.3;0.32;0.5;0;0;2;4
0.5245008382;0.2203471942;0.3247216410;0.64;0.5;0.25;0.6;0.23;0.7;1;4;4;5
0.5623793560;0.2041736618;0.1166660935;0.72;0.4;0.27;0.3;0.45;0.4;1;5;4;2
0.1528667295;0.2788819923;0.2726091729;0.30;0.7;0.21;0.2;0.49;0.4;1;5;3;3
0.3566730081;0.2144953563;0.3486439093;0.48;0.4;0.29;0.5;0.39;0.8;4;5;4;1
0.1065276737;0.2905816192;0.1351114516;0.60;0.5;0.30;0.2;0.24;0.7;0;1;2;5
0.2885639534;0.1400665914;0.1988229582;0.72;0.7;0.29;0.4;0.52;0.8;4;5;4;1
0.1978992227;0.1514172871;0.3339409498;0.58;0.5;0.25;0.4;0.62;0.6;1;4;1;2
0.3459325188;0.1409763445;0.1049380709;0.35;0.4;0.27;0.3;0.56;0.6;1;4;1;3
0.5734040022;0.2194987315;0.1010081147;0.68;0.4;0.12;0.5;0.61;0.3;2;2;3;2
0.1449044418;0.1868951146;0.1959056505;0.70;0.6;0.26;0.3;0.52;0.8;3;1;2;2
0.4385264128;0.1957764611;0.3036885889;0.51;0.7;0.28;0.4;0.39;0.4;1;0;2;1
0.5845673426;0.1470776051;0.3488516103;0.49;0.7;0.27;0.5;0.59;0.6;1;1;2;1
0.0860020251;0.2266854742;0.2079524844;0.70;0.7;0.26;0.5;0.41;0.6;3;0;4;2
0.3636325537;0.2812747737;0.2011056261;0.69;0.4;0.29;0.4;0.42;0.6;2;0;1;2
0.4925558276;0.1980555514;0.1561501565;0.33;0.4;0.25;0.4;0.53;0.3;2;3;4;3
0.3468330044;0.2791496958;0.1881995338;0.73;0.5;0.14;0.3;0.63;0.6;0;3;4;4
0.2608068240;0.1117548347;0.2194609666;0.62;0.5;0.22;0.3;0.28;0.4;1;0;2;3
0.2994464863;0.2484859056;0.1358527912;0.45;0.6;0.12;0.4;0.51;0.3;0;1;4;5
0.3512284851;0.1420609778;0.1546502179;0.56;0.7;0.28;0.2;0.38;0.3;4;0;4;5
0.2267705403;0.1642349388;0.2952220831;0.60;0.7;0.23;0.4;0.60;0.6;4;0;3;4
0.5387038184;0.1154412816;0.1809516861;0.45;0.8;0.20;0.4;0.36;0.7;2;3;3;2
0.2680447815;0.1304676129;0.0970936134;0.72;0.8;0.15;0.2;0.20;0.6;3;4;4;5
0.1281344133;0.2454936779;0.2184868815;0.36;0.7;0.17;0.5;0.45;0.6;1;4;2;1
0.1328582917;0.2441374543;0.1112041166;0.46;0.6;0.11;0.4;0.32;0.7;3;5;3;3
0.2278145847;0.2822664827;0.1119498886;0.52;0.5;0.24;0.3;0.32;0.6;1;4;3;1
0.4281482432;0.1734909865;0.1359462730;0.44;0.5;0.22;0.3;0.50;0.5;0;0;2;4
0.1832092649;0.1702571133;0.2303115400;0.68;0.6;0.10;0.3;0.30;0.4;1;3;2;3
0.2165671462;0.2724321437;0.3382281604;0.34;0.7;0.18;0.2;0.56;0.5;3;2;2;5
0.2868700154;0.1598354568;0.2795431496;0.61;0.5;0.10;0.4;0.52;0.6;0;5;3;1
0.1057991182;0.2914101367;0.1702986596;0.65;0.7;0.23;0.3;0.35;0.7;0;1;1;3
0.3407695500;0.1467290226;0.2246696712;0.56;0.4;0.29;0.2;0.25;0.8;0;4;2;4
0.3073587099;0.1295076654;0.1478418742;0.46;0.8;0.14;0.3;0.52;0.3;1;3;3;2
0.2335411523;0.2019745142;0.1471284538;0.41;0.7;0.18;0.6;0.34;0.4;0;0;4;5
0.4565687195;0.2848752487;0.2975164943;0.43;0.7;0.12;0.3;0.44;0.6;4;5;2;1
0.2863463091;0.1630227294;0.2364668756;0.34;0.5;0.11;0.5;0.21;0.4;2;5;2;2
0.3773370653;0.2071162379;0.3347393291;0.56;0.6;0.14;0.5;0.55;0.6;2;4;4;3
0.2841077077;0.1966211314;0.1327797639;0.43;0.6;0.28;0.5;0.58;0.6;4;3;3;4
0.3238757655;0.1167918306;0.3587650194;0.38;0.6;0.24;0.3;0.47;0.5;2;5;4;4
